Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
6314,Tory Stewart-Miller\tory-stewart-miller-1,2017-18,Colorado,F,6,6,133,12,18,.667,12,18,.667,0,0,,13,23,.565,7,21,28,2,1,1,15,11,37,3.4
6315,Kyle Reid\kyle-reid-1,2015-16,Eastern Washington,F,28,1,149,13,20,.650,13,20,.650,0,0,,11,21,.524,12,20,32,5,7,5,3,37,37,1.2
6316,York Benjamin\york-benjamin-1,2017-18,Texas A&M-Corpus Christi,F,15,2,162,11,25,.440,11,24,.458,0,1,.000,15,17,.882,16,21,37,5,5,2,31,26,37,0.6
6317,Aaron Ariri\aaron-ariri-1,2014-15,Troy,F,29,0,294,13,44,.295,13,43,.302,0,1,.000,11,26,.423,35,49,84,3,4,8,19,29,37,0.9
6318,James Hemphill\james-hemphill-1,2016-17,Navy,F,18,1,120,16,23,.696,16,23,.696,0,0,,5,10,.500,8,12,20,3,2,1,8,13,37,1.5
6319,Greg Senat\greg-senat-1,2013-14,Wagner,F,21,0,125,15,30,.500,15,30,.500,0,0,,7,16,.438,18,16,34,1,0,3,3,23,37,1.3
6320,Sean O'Mara\sean-omara-1,2014-15,Xavier,F,25,0,106,14,25,.560,14,25,.560,0,0,,9,19,.474,9,8,17,5,2,7,4,16,37,1.2
6321,Kuran Iverson\kuran-iverson-1,2014-15,Memphis,F,8,0,94,13,26,.500,11,21,.524,2,5,.400,9,12,.750,6,9,15,8,3,4,13,15,37,2.8
6322,Colby Wollenman\colby-wollenman-1,2015-16,Michigan State,F,31,1,187,13,24,.542,13,24,.542,0,0,,11,15,.733,18,32,50,20,1,4,16,29,37,1.2
6323,Anthony Morse\anthony-morse-1,2013-14,Tennessee Tech,F,25,3,164,13,37,.351,13,37,.351,0,0,,11,18,.611,13,14,27,4,7,7,9,27,37,0.9
6324,Johnathan Spicer\johnathan-spicer-1,2014-15,Florida A&M,F,28,4,267,11,34,.324,10,26,.385,1,8,.125,13,20,.650,11,28,39,8,5,0,21,13,36,0.5
6325,Avery Sullivan\avery-sullivan-1,2017-18,Lamar,F,28,0,199,13,37,.351,13,36,.361,0,1,.000,10,20,.500,21,23,44,9,11,2,14,37,36,0.8
6326,River Reed\river-reed-1,2017-18,Loyola (MD),F,15,5,135,14,23,.609,14,21,.667,0,2,.000,8,16,.500,8,15,23,6,2,4,5,24,36,1.8
6327,Conrad Stephens\conrad-stephens-1,2015-16,Robert Morris,F,14,0,152,15,26,.577,15,26,.577,0,0,,6,9,.667,17,17,34,2,6,0,8,15,36,2.4
6328,Hassan Thomas\hassan-thomas-1,2015-16,Illinois-Chicago,F,21,0,167,10,36,.278,8,31,.258,2,5,.400,14,19,.737,15,26,41,7,6,2,7,22,36,1.3
6329,Kenny Grant\kenny-grant-2,2015-16,Rider,F,10,1,115,15,25,.600,15,25,.600,0,0,,6,10,.600,7,23,30,2,2,4,8,24,36,2.3
6330,Colby Wollenman\colby-wollenman-1,2014-15,Michigan State,F,29,0,220,17,28,.607,17,28,.607,0,0,,2,9,.222,14,35,49,6,3,4,12,27,36,1.0
6331,Jamar Brown\jamar-brown-1,2017-18,Wagner,F,11,0,74,12,16,.750,12,16,.750,0,0,,12,20,.600,9,8,17,0,2,3,10,26,36,1.7
6332,Jack Salt\jack-salt-1,2015-16,Virginia,F,22,9,138,17,33,.515,17,33,.515,0,0,,2,6,.333,14,10,24,0,1,5,10,25,36,0.7
6333,Everett Ray\everett-ray-1,2017-18,Southern Methodist,F,16,0,160,14,22,.636,12,19,.632,2,3,.667,6,20,.300,19,24,43,7,2,1,9,27,36,1.8
6334,Julius Rajala\julius-rajala-1,2014-15,Loyola (IL),F,19,0,119,14,30,.467,13,28,.464,1,2,.500,7,11,.636,8,13,21,2,2,5,10,8,36,1.2
6335,Jordan Abdur-Ra'oof\jordan-abdur-raoof-1,2014-15,Cornell,F,27,0,173,13,40,.325,7,24,.292,6,16,.375,4,5,.800,2,14,16,4,5,4,4,24,36,0.6
6336,Maciej Bender\maciej-bender-1,2016-17,West Virginia,F,23,0,148,13,38,.342,12,32,.375,1,6,.167,9,16,.563,14,15,29,8,2,11,5,15,36,1.3
6337,Austin Sparks\austin-sparks-1,2015-16,South Dakota,F,20,0,165,14,24,.583,14,24,.583,0,0,,8,14,.571,13,19,32,2,0,3,8,21,36,1.2
6338,Dantai St. Louis\dantai-stlouis-1,2016-17,Canisius,F,32,0,218,15,36,.417,15,36,.417,0,0,,6,16,.375,22,24,46,5,1,3,8,49,36,0.5
6339,Kenny Paul Geno\kenny-paul-geno-1,2014-15,Georgia,F,22,6,251,13,31,.419,11,22,.500,2,9,.222,8,13,.615,9,24,33,8,6,4,8,27,36,1.2
6340,Samuel Dingba\samuel-dingba-1,2017-18,Vermont,F,17,0,129,13,19,.684,13,19,.684,0,0,,10,18,.556,11,17,28,1,4,6,5,20,36,2.0
6341,Jalen Jones\jalen-jones-3,2016-17,Howard,F,26,2,256,14,23,.609,14,22,.636,0,1,.000,8,20,.400,16,39,55,10,7,6,17,28,36,1.3
6342,Evan Wardlow\evan-wardlow-1,2014-15,Santa Clara,F,30,1,272,15,34,.441,14,31,.452,1,3,.333,5,6,.833,2,21,23,16,4,2,15,19,36,0.7
6343,Miroslav Jaksic\miroslav-jaksic-1,2014-15,Grand Canyon,F,13,2,74,15,29,.517,15,27,.556,0,2,.000,6,13,.462,5,11,16,0,0,4,8,14,36,1.1
6344,Evan Wardlow\evan-wardlow-1,2016-17,Santa Clara,F,19,1,201,12,29,.414,7,17,.412,5,12,.417,7,10,.700,1,19,20,12,4,4,6,26,36,1.3
6345,Grant Fiorentinos\grant-fiorentinos-1,2013-14,Southern Illinois-Edwardsville,F,24,0,168,16,37,.432,16,37,.432,0,0,,4,13,.308,10,17,27,2,4,3,10,37,36,0.3
6346,Christian Crockett\christian-crockett-1,2014-15,Tennessee State,F,19,0,164,11,38,.289,11,35,.314,0,3,.000,14,38,.368,8,26,34,3,3,0,8,26,36,0.2
6347,Mike Kobani\mike-kobani-1,2014-15,Appalachian State,F,21,6,127,14,31,.452,14,31,.452,0,0,,8,19,.421,10,15,25,1,1,2,5,27,36,0.7
6348,Cameron Neubauer\cameron-neubauer-1,2014-15,San Diego,F,17,0,152,13,31,.419,6,14,.429,7,17,.412,3,9,.333,5,11,16,2,3,2,3,11,36,1.3
6349,Martinas Geben\martinas-geben-1,2014-15,Notre Dame,F,22,1,194,11,20,.550,11,20,.550,0,0,,14,20,.700,9,26,35,9,1,8,13,23,36,1.3
6350,Derek Sloan\derek-sloan-1,2015-16,Cleveland State,F,28,6,207,12,30,.400,12,30,.400,0,0,,12,19,.632,13,21,34,4,4,6,14,44,36,0.4
6351,Sam Mike\sam-mike-1,2013-14,Georgia Southern,F,32,0,327,12,28,.429,12,28,.429,0,0,,12,23,.522,25,30,55,2,5,5,13,51,36,0.6
6352,Matej Drgon\matej-drgon-1,2017-18,Northern Colorado,F,18,0,125,12,43,.279,2,7,.286,10,36,.278,2,3,.667,7,15,22,2,1,1,8,22,36,0.3
6353,T.J. Oliver\tj-oliver-1,2015-16,Tulane,F,17,1,101,16,41,.390,14,32,.438,2,9,.222,2,5,.400,16,18,34,2,0,1,9,16,36,0.9
6354,Dishon Lowery\dishon-lowery-1,2016-17,Wofford,F,24,0,183,13,27,.481,13,27,.481,0,0,,9,14,.643,24,26,50,6,3,8,17,29,35,1.2
6355,Mike Owona\mike-owona-1,2013-14,Fairleigh Dickinson,F,30,3,305,16,37,.432,16,37,.432,0,0,,3,7,.429,20,48,68,5,5,14,15,50,35,0.9
6356,Jacquil Taylor\jacquil-taylor-1,2017-18,Purdue,F,19,0,115,14,32,.438,12,27,.444,2,5,.400,5,8,.625,6,20,26,3,4,7,7,13,35,1.4
6357,Tommy Carpenter\tommy-carpenter-1,2013-14,Dartmouth,F,15,1,139,15,23,.652,15,22,.682,0,1,.000,5,8,.625,11,12,23,16,3,4,13,20,35,2.1
6358,Logan Routt\logan-routt-1,2017-18,West Virginia,F,31,0,247,15,24,.625,15,24,.625,0,0,,5,10,.500,39,25,64,10,0,11,12,40,35,1.4
6359,Hugo Naurais\hugo-naurais-1,2014-15,Wagner,F,25,3,250,16,49,.327,16,37,.432,0,12,.000,3,6,.500,22,34,56,4,6,9,16,35,35,0.7
6360,Harrison Kay\harrison-kay-1,2016-17,Central Connecticut State,F,20,1,175,12,37,.324,8,27,.296,4,10,.400,7,13,.538,6,15,21,7,5,1,17,33,35,0.0
6361,D.J. Jackson\dj-jackson-4,2017-18,Southern Illinois-Edwardsville,F,19,2,183,13,33,.394,11,21,.524,2,12,.167,7,11,.636,15,14,29,4,5,0,5,20,35,1.3
6362,Anas Mahmoud\anas-mahmoud-1,2014-15,Louisville,F,30,2,236,13,25,.520,13,25,.520,0,0,,9,12,.750,17,24,41,11,4,20,14,30,35,1.3
6363,Jabari McGhee\jabari-mcghee-1,2014-15,Tennessee,F,8,2,103,14,20,.700,14,20,.700,0,0,,7,17,.412,16,14,30,0,3,1,3,24,35,3.6
6364,Marko Pirovic\marko-pirovic-1,2015-16,Maine,F,17,0,179,12,38,.316,9,21,.429,3,17,.176,8,15,.533,4,22,26,13,8,1,9,14,35,1.4
6365,Ivan Lukic\ivan-lukic-1,2015-16,James Madison,F,17,0,103,11,24,.458,11,22,.500,0,2,.000,13,18,.722,13,19,32,4,2,3,4,15,35,1.9
6366,David Chadwick\david-chadwick-1,2013-14,Valparaiso,F,12,0,84,15,29,.517,11,19,.579,4,10,.400,1,4,.250,5,8,13,5,2,2,4,1,35,2.3
6367,Chuck Ogbodo\chuck-ogbodo-1,2016-17,North Carolina-Wilmington,F,23,1,178,14,27,.519,14,27,.519,0,0,,7,12,.583,24,21,45,3,3,17,9,40,35,1.5
6368,Thair Heath\thair-heath-1,2013-14,Morgan State,F,20,1,127,16,27,.593,16,27,.593,0,0,,3,12,.250,12,14,26,8,6,10,10,33,35,1.3
6369,Donovan Gilmore\donovan-gilmore-1,2015-16,College of Charleston,F,25,6,183,13,37,.351,13,37,.351,0,0,,9,15,.600,13,30,43,1,2,5,13,23,35,0.6
6370,Seth Kisler\seth-kisler-1,2013-14,Arkansas State,F,18,0,120,13,23,.565,9,14,.643,4,9,.444,5,9,.556,8,6,14,2,3,0,7,19,35,1.1
6371,Ajdin Penava\ajdin-penava-1,2015-16,Marshall,F,18,1,109,12,31,.387,10,17,.588,2,14,.143,9,13,.692,4,14,18,5,1,8,7,35,35,0.7
6372,Brian Steele\brian-steele-1,2014-15,South Carolina,F,21,0,179,11,47,.234,2,9,.222,9,38,.237,4,4,1.000,2,10,12,8,7,1,5,20,35,0.5
6373,Peter Ryckbosch\peter-ryckbosch-1,2017-18,DePaul,F,18,2,160,17,26,.654,17,26,.654,0,0,,1,9,.111,18,22,40,0,5,3,4,23,35,1.9
6374,Nenad Tomic\nenad-tomic-1,2014-15,Cornell,F,23,0,147,10,31,.323,10,31,.323,0,0,,15,23,.652,15,9,24,2,2,0,3,16,35,0.9
6375,Mike Fofana\mike-fofana-1,2016-17,Tennessee-Martin,F,19,0,112,11,21,.524,10,18,.556,1,3,.333,12,14,.857,5,14,19,7,4,0,10,11,35,1.4
6376,Nick Gorski\nick-gorski-1,2015-16,Loyola (MD),F,24,0,138,12,30,.400,12,29,.414,0,1,.000,11,15,.733,10,12,22,5,1,2,9,17,35,0.7
6377,Oliver Powell\oliver-powell-1,2016-17,Louisiana Tech,F,27,0,241,15,34,.441,14,31,.452,1,3,.333,4,11,.364,9,49,58,9,5,2,13,21,35,1.0
6378,Anali Okoloji\anali-okoloji-1,2013-14,George Mason,F,17,0,136,9,27,.333,7,24,.292,2,3,.667,15,28,.536,10,21,31,4,7,2,10,27,35,1.1
6379,Devin Thornton\devin-thornton-1,2015-16,Southern Illinois-Edwardsville,F,21,0,155,11,41,.268,3,21,.143,8,20,.400,5,12,.417,4,12,16,11,6,3,8,20,35,0.7
6380,Sam Ibiezugbe\sam-ibiezugbe-1,2016-17,Monmouth,F,29,0,218,15,39,.385,15,39,.385,0,0,,5,10,.500,19,44,63,0,2,17,9,37,35,1.0
6381,David Wacker\david-wacker-1,2017-18,Boise State,F,25,0,164,11,19,.579,11,19,.579,0,0,,13,18,.722,18,20,38,1,0,4,8,18,35,1.2
6382,Chris Dees\chris-dees-1,2014-15,St. Bonaventure,F,31,2,294,16,42,.381,16,42,.381,0,0,,3,6,.500,18,43,61,5,13,10,5,45,35,1.2
6383,Richard Bivens\richard-bivens-1,2016-17,Florida International,F,13,6,142,14,25,.560,9,17,.529,5,8,.625,2,3,.667,8,20,28,0,1,2,8,16,35,1.7
6384,Marshall Guilmette\marshall-guilmette-1,2013-14,East Carolina,F,5,4,73,12,27,.444,12,27,.444,0,0,,11,14,.786,7,15,22,2,1,1,6,7,35,4.7
6385,Kellen McCormick\kellen-mccormick-1,2016-17,Georgia Tech,F,24,0,113,12,16,.750,1,1,1.000,11,15,.733,0,0,,1,7,8,3,2,0,5,6,35,1.2
6386,James Hemphill\james-hemphill-1,2014-15,Navy,F,15,5,156,14,22,.636,14,22,.636,0,0,,7,11,.636,9,19,28,5,4,0,7,11,35,2.1
6387,Travis Atson\travis-atson-1,2016-17,Tulsa,F,22,3,135,13,33,.394,7,14,.500,6,19,.316,3,5,.600,5,16,21,4,2,2,9,17,35,0.7
6388,Nolan Long\nolan-long-1,2013-14,Wagner,F,19,0,152,13,25,.520,13,25,.520,0,0,,9,15,.600,17,39,56,0,2,9,2,29,35,2.0
6389,Manny Suarez\manny-suarez-1,2014-15,Fordham,F,19,1,143,12,52,.231,5,24,.208,7,28,.250,4,6,.667,10,30,40,3,3,18,12,26,35,0.7
6390,Logan Power\logan-power-1,2015-16,South Dakota,F,14,0,87,11,26,.423,5,9,.556,6,17,.353,6,9,.667,1,11,12,3,0,1,3,5,34,1.5
6391,Josh Hawkinson\josh-hawkinson-1,2013-14,Washington State,F,28,0,180,11,24,.458,11,24,.458,0,0,,12,20,.600,13,32,45,5,1,4,6,24,34,1.0
6392,Jose Martinez\jose-martinez-1,2017-18,San Diego,F,16,0,67,12,28,.429,4,8,.500,8,20,.400,2,4,.500,2,16,18,1,1,2,4,22,34,0.9
6393,Peter Ryckbosch\peter-ryckbosch-1,2013-14,DePaul,F,27,0,146,10,24,.417,10,24,.417,0,0,,14,25,.560,12,16,28,0,2,2,9,33,34,0.4
6394,Jordan Swopshire\jordan-swopshire-1,2013-14,Bradley,F,26,1,114,10,26,.385,2,6,.333,8,20,.400,6,15,.400,3,9,12,3,2,0,5,5,34,0.7
6395,Noah McCarty\noah-mccarty-1,2016-17,Northern Illinois,F,29,1,208,12,32,.375,12,30,.400,0,2,.000,10,13,.769,20,26,46,9,3,7,17,52,34,0.5
6396,Jamin Lackey\jamin-lackey-1,2015-16,North Carolina A&T,F,18,5,169,17,31,.548,17,31,.548,0,0,,0,4,.000,11,29,40,7,0,4,14,29,34,0.9
6397,Landen Lucas\landen-lucas-1,2013-14,Kansas,F,22,0,107,12,21,.571,12,21,.571,0,0,,10,20,.500,9,21,30,0,2,7,5,20,34,1.2
6398,Chris Walker\chris-walker-6,2013-14,Florida,F,18,0,87,16,27,.593,16,27,.593,0,0,,2,7,.286,10,14,24,1,2,8,2,19,34,1.6
6399,Austin Burgett\austin-burgett-1,2014-15,Notre Dame,F,20,0,139,15,27,.556,14,16,.875,1,11,.091,3,6,.500,7,21,28,7,6,1,7,21,34,1.4
6400,Corey Brown\corey-brown-4,2016-17,Northern Arizona,F,23,1,171,14,31,.452,14,31,.452,0,0,,6,10,.600,8,25,33,4,1,3,12,36,34,0.4
6401,Nick Fuller\nick-fuller-1,2014-15,Nebraska,F,16,1,129,13,25,.520,10,17,.588,3,8,.375,5,6,.833,8,13,21,4,2,2,4,12,34,1.8
6402,Bertrand Nkali\bertrand-nkali-1,2015-16,Houston,F,24,4,217,11,19,.579,11,19,.579,0,0,,12,24,.500,31,22,53,2,4,18,7,41,34,1.8
6403,Daniel Melifonwu\daniel-melifonwu-1,2015-16,Southern Utah,F,29,5,270,14,31,.452,14,31,.452,0,0,,6,15,.400,14,31,45,1,2,18,19,60,34,0.2
6404,Tariq Owens\tariq-owens-1,2014-15,Tennessee,F,28,5,214,12,34,.353,12,34,.353,0,0,,10,19,.526,14,17,31,3,5,13,11,40,34,0.6
6405,Jakob Stenhede\jakob-stenhede-1,2014-15,Maryland-Baltimore County,F,27,2,201,13,26,.500,13,26,.500,0,0,,8,14,.571,12,28,40,1,2,6,6,25,34,1.0
6406,Joey Quigley\joey-quigley-1,2013-14,Sacramento State,F,28,3,175,14,37,.378,13,34,.382,1,3,.333,5,11,.455,15,23,38,8,9,6,13,11,34,1.1
6407,Alex Illikainen\alex-illikainen-1,2016-17,Wisconsin,F,27,0,224,12,37,.324,8,21,.381,4,16,.250,6,12,.500,16,24,40,9,3,3,5,19,34,1.0
6408,Richard Freudenberg\richard-freudenberg-1,2016-17,St. John's (NY),F,26,0,242,12,48,.250,5,13,.385,7,35,.200,3,4,.750,6,29,35,12,1,2,17,30,34,0.0
6409,Kentan Facey\kentan-facey-1,2013-14,Connecticut,F,24,0,123,13,27,.481,11,24,.458,2,3,.667,6,9,.667,15,26,41,4,2,7,3,30,34,1.3
6410,Jahlin Smith\jahlin-smith-1,2017-18,Savannah State,F,9,5,109,15,36,.417,13,24,.542,2,12,.167,2,4,.500,11,25,36,2,6,1,15,13,34,1.9
6411,Sammy Friday\sammy-friday-1,2016-17,Siena,F,26,0,110,10,22,.455,10,22,.455,0,0,,14,20,.700,11,10,21,1,4,2,3,14,34,1.1
6412,Duane Moss\duane-moss-1,2017-18,Chattanooga,F,7,1,135,11,23,.478,3,9,.333,8,14,.571,4,7,.571,4,16,20,9,3,1,7,19,34,3.4
6413,Jaro Moravek\jaro-moravek-1,2016-17,Troy,F,22,1,129,14,36,.389,10,14,.714,4,22,.182,2,4,.500,11,23,34,5,2,3,5,14,34,1.1
6414,Johncarlos Reyes\johncarlos-reyes-1,2016-17,Boston College,F,21,0,134,15,28,.536,15,28,.536,0,0,,4,10,.400,5,19,24,4,4,11,7,21,34,1.3
6415,Coye Simmons\coye-simmons-1,2014-15,Georgia Southern,F,19,0,98,14,26,.538,14,26,.538,0,0,,6,13,.462,16,25,41,0,1,2,3,13,34,1.7
6416,Eividas Petrulis\eividas-petrulis-1,2013-14,Saint Mary's (CA),F,18,0,75,11,23,.478,2,4,.500,9,19,.474,3,5,.600,2,4,6,4,1,0,11,8,34,0.8
6417,Jose Martinez\jose-martinez-1,2016-17,San Diego,F,13,1,91,11,40,.275,3,8,.375,8,32,.250,4,7,.571,1,10,11,2,0,7,4,15,34,0.7
6418,Ali Tew\alioune-tew-1,2016-17,Niagara,F,27,2,203,12,41,.293,12,41,.293,0,0,,10,18,.556,25,25,50,0,3,13,16,31,34,0.6
6419,Cameron Walker\cameron-walker-1,2015-16,Stanford,F,25,2,275,7,24,.292,6,18,.333,1,6,.167,19,39,.487,10,22,32,23,5,2,18,40,34,0.6
6420,Dylan Jones\dylan-jones-1,2013-14,Pennsylvania,F,21,1,130,14,34,.412,14,34,.412,0,0,,6,20,.300,12,14,26,1,2,4,7,24,34,0.6
6421,Grant Anticevich\grant-anticevich-1,2017-18,University of California,F,23,0,171,11,35,.314,9,22,.409,2,13,.154,10,13,.769,11,25,36,3,2,3,10,18,34,0.7
6422,David Watkins\david-watkins-1,2015-16,New Hampshire,F,18,0,82,12,29,.414,6,13,.462,6,16,.375,4,9,.444,6,13,19,0,0,4,6,17,34,0.8
6423,Nick Blair\nick-blair-1,2016-17,Idaho,F,19,0,113,13,28,.464,10,19,.526,3,9,.333,5,8,.625,9,13,22,7,3,2,6,11,34,1.4
6424,Ronald Strother Jr.\ronald-strotherjr-1,2015-16,Mississippi Valley State,F,24,4,186,14,41,.341,13,31,.419,1,10,.100,5,10,.500,12,20,32,3,5,7,10,10,34,0.9
6425,Eric Hamilton\eric-hamilton-1,2016-17,Wichita State,F,26,0,124,13,44,.295,11,32,.344,2,12,.167,6,17,.353,6,28,34,1,3,5,8,16,34,0.4
6426,Wesley Dickinson\wesley-dickinson-1,2014-15,Dartmouth,F,27,2,190,15,30,.500,15,30,.500,0,0,,4,9,.444,14,16,30,2,2,11,11,18,34,0.9
6427,Scott Hitchon\scott-hitchon-1,2017-18,Canisius,F,21,1,137,11,26,.423,9,16,.563,2,10,.200,10,15,.667,4,19,23,3,1,9,10,34,34,0.6
6428,Dale Jones\dale-jones-1,2015-16,Iowa,F,6,0,78,12,30,.400,3,10,.300,9,20,.450,0,0,,2,16,18,3,1,2,4,11,33,3.2
6429,Femi Olujobi\femi-olujobi-1,2015-16,Oakland,F,30,1,187,13,34,.382,13,32,.406,0,2,.000,7,15,.467,20,23,43,6,1,3,6,24,33,0.8
6430,Perry Francois\perry-francois-1,2016-17,Texas A&M-Corpus Christi,F,35,5,244,16,35,.457,16,35,.457,0,0,,1,15,.067,20,26,46,3,3,8,10,46,33,0.4
6431,Jake Flaggert\jake-flaggert-1,2017-18,Texas-El Paso,F,29,3,361,7,30,.233,0,3,.000,7,27,.259,12,14,.857,4,26,30,20,2,2,6,64,33,0.4
6432,Chad Ross\chad-ross-1,2013-14,Utah Valley,F,32,0,252,13,41,.317,13,36,.361,0,5,.000,7,10,.700,9,36,45,3,8,5,13,29,33,0.5
6433,Scott Sill\scott-sill-1,2014-15,Delaware State,F,24,1,150,12,36,.333,4,13,.308,8,23,.348,1,5,.200,8,18,26,3,3,3,8,20,33,0.6
6434,Frederik Jorg\frederik-jorg-1,2014-15,Eastern Washington,F,15,4,68,13,19,.684,13,19,.684,0,0,,7,12,.583,8,9,17,3,0,5,5,19,33,1.6
6435,Quadree Smith\quadree-smith-1,2015-16,Providence,F,19,1,96,10,19,.526,10,19,.526,0,0,,13,17,.765,7,13,20,1,3,1,5,21,33,1.2
6436,Zach Cameron\zach-cameron-1,2016-17,Kennesaw State,F,30,0,311,14,30,.467,14,30,.467,0,0,,5,15,.333,19,58,77,19,8,12,13,40,33,1.5
6437,Maurice Kirby\maurice-kirby-1,2015-16,Loyola (IL),F,24,5,165,14,32,.438,14,32,.438,0,0,,5,14,.357,16,20,36,3,2,4,12,35,33,0.4
6438,Terrance Hubby\terrance-hubby-1,2016-17,Lamar,F,15,0,92,11,16,.688,11,15,.733,0,1,.000,11,21,.524,3,15,18,0,5,4,5,15,33,1.7
6439,Ben Freeland\ben-freeland-1,2013-14,Lafayette,F,28,8,188,16,30,.533,16,30,.533,0,0,,1,4,.250,6,33,39,5,5,8,17,39,33,0.5
6440,Yilret Yiljep\yilret-yiljep-1,2013-14,American,F,13,0,147,13,26,.500,13,26,.500,0,0,,7,12,.583,8,19,27,15,1,3,19,30,33,0.9
6441,Alex Hart\alex-hart-1,2014-15,UC-Santa Barbara,F,12,0,79,10,22,.455,5,9,.556,5,13,.385,8,11,.727,8,10,18,6,0,0,4,10,33,2.1
6442,Michael Douglas\michael-douglas-1,2015-16,Florida International,F,26,0,195,12,41,.293,7,12,.583,5,29,.172,4,15,.267,6,24,30,3,2,3,3,17,33,0.5
6443,Alex Peters\alex-peters-1,2014-15,Samford,F,31,8,287,16,29,.552,16,29,.552,0,0,,1,4,.250,13,26,39,3,8,12,19,76,33,0.1
6444,Sam Green\sam-green-1,2016-17,Drexel,F,14,0,95,12,27,.444,3,7,.429,9,20,.450,0,0,,5,5,10,5,0,1,3,8,33,1.6
6445,Luke Vargo\luke-vargo-1,2016-17,High Point,F,30,0,252,12,37,.324,5,17,.294,7,20,.350,2,8,.250,7,23,30,5,4,7,7,27,33,0.5
6446,Kyle Steward\kyle-steward-1,2013-14,Youngstown State,F,17,0,88,14,25,.560,13,20,.650,1,5,.200,4,8,.500,10,14,24,3,5,2,4,16,33,1.7
6447,Melvin Brooks\melvin-brooks-1,2015-16,Charleston Southern,F,18,0,168,13,29,.448,13,29,.448,0,0,,7,10,.700,13,27,40,1,1,5,3,40,33,1.1
6448,T.J. Thomas\tj-thomas-1,2014-15,Southeast Missouri State,F,15,0,120,9,19,.474,9,19,.474,0,0,,15,20,.750,12,12,24,4,2,4,7,17,33,1.8
6449,Connor McClenaghan\connor-mcclenaghan-1,2015-16,Marist,F,19,1,148,12,31,.387,11,28,.393,1,3,.333,8,15,.533,4,11,15,8,2,12,12,35,33,0.5
6450,Alec Brennan\alec-brennan-1,2014-15,Princeton,F,23,0,151,11,27,.407,8,18,.444,3,9,.333,8,12,.667,9,13,22,8,3,7,10,32,33,0.8
6451,Azariah Sykes\azariah-sykes-1,2017-18,Morgan State,F,27,8,406,9,16,.563,9,15,.600,0,1,.000,15,29,.517,32,73,105,7,10,9,12,72,33,1.6
6452,Nikola Cerina\nikola-cerina-1,2013-14,Northwestern,F,32,2,280,13,27,.481,13,24,.542,0,3,.000,7,21,.333,15,34,49,10,11,4,16,57,33,0.5
6453,Dylan Hastings\dylan-hastings-1,2017-18,Lafayette,F,23,0,176,12,35,.343,6,16,.375,6,19,.316,3,7,.429,9,31,40,3,1,15,9,21,33,1.0
6454,Lucas Stivrins\lucas-stivrins-1,2015-16,Nevada,F,10,1,63,11,24,.458,4,8,.500,7,16,.438,4,7,.571,10,9,19,0,1,2,2,15,33,2.4
6455,Jalen Ragland\jalen-ragland-1,2013-14,Texas-El Paso,F,9,2,140,10,37,.270,4,15,.267,6,22,.273,7,9,.778,2,3,5,6,4,0,6,6,33,1.4
6456,Jordan Jackson\jordan-jackson-2,2015-16,Florida A&M,F,13,1,157,13,33,.394,13,33,.394,0,0,,7,13,.538,12,33,45,4,2,4,12,27,33,1.2
6457,Lorenzo Edwards\lorenzo-edwards-1,2017-18,Saint Joseph's,F,19,1,165,11,42,.262,4,8,.500,7,34,.206,4,8,.500,15,24,39,3,3,10,4,18,33,1.3
6458,Andreas Bigum\andreas-bigum-1,2014-15,Texas-Rio Grande Valley,F,29,2,329,12,40,.300,12,39,.308,0,1,.000,9,22,.409,13,23,36,17,3,6,24,57,33,-0.2
6459,Karolis Kundrotas\karolis-kundrotas-1,2015-16,Elon,F,28,0,153,11,38,.289,5,20,.250,6,18,.333,5,9,.556,11,17,28,1,4,4,14,28,33,0.2
6460,Juwan Grant\juwan-grant-1,2017-18,Savannah State,F,15,0,68,13,26,.500,10,16,.625,3,10,.300,4,6,.667,5,10,15,1,0,1,3,6,33,1.4
6461,Christian Griggs-Williams\christian-griggs-williams-1,2013-14,Cal State Long Beach,F,28,1,194,11,35,.314,11,35,.314,0,0,,11,20,.550,11,32,43,3,1,2,4,16,33,0.7
6462,Marquiez Lawrence\marquiez-lawrence-1,2014-15,Kent State,F,31,5,289,13,27,.481,13,27,.481,0,0,,7,15,.467,24,43,67,6,7,11,21,74,33,0.5
6463,Kaileb Rodriguez\kaileb-rodriguez-1,2014-15,Nevada,F,30,9,422,13,51,.255,13,51,.255,0,0,,7,14,.500,17,56,73,10,2,11,24,64,33,-0.2
6464,Bruno Solomun\bruno-solomun-1,2016-17,Miami (OH),F,13,0,129,13,35,.371,10,17,.588,3,18,.167,4,8,.500,5,17,22,2,1,2,4,16,33,1.1
6465,Herve Aholode\herve-aholode-1,2015-16,Gardner-Webb,F,24,7,199,13,28,.464,13,27,.481,0,1,.000,7,12,.583,17,23,40,5,6,4,5,35,33,1.2
6466,Rodney Hunter\rodney-hunter-1,2017-18,Columbia,F,26,1,214,13,25,.520,13,22,.591,0,3,.000,7,12,.583,14,35,49,17,10,7,17,30,33,1.4
6467,Tanner Omlid\tanner-omlid-1,2014-15,Army,F,5,0,75,15,36,.417,14,26,.538,1,10,.100,2,4,.500,11,18,29,11,11,7,3,18,33,7.9
